,InventoryId,Store,City,Brand,Description,Size,onHand,Price,startDate
742,1_HARDERSFIELD_3487,1,HARDERSFIELD,3487,Stolichnaya Blueberi,750mL,18,16.99,2016-01-01
743,1_HARDERSFIELD_3488,1,HARDERSFIELD,3488,Tanqueray,750mL,9,19.99,2016-01-01
744,1_HARDERSFIELD_3489,1,HARDERSFIELD,3489,Tanqueray,1.75L,57,27.99,2016-01-01
745,1_HARDERSFIELD_3495,1,HARDERSFIELD,3495,Ketel One Citroen Vodka,1.75L,19,38.99,2016-01-01
746,1_HARDERSFIELD_3497,1,HARDERSFIELD,3497,Johnnie Walker Platinum,750mL,2,94.99,2016-01-01
747,1_HARDERSFIELD_3498,1,HARDERSFIELD,3498,Baileys Vanilla Cinnamon,750mL,61,18.99,2016-01-01
748,1_HARDERSFIELD_3500,1,HARDERSFIELD,3500,Tito's Handmade Vodka,50mL,0,1.49,2016-01-01
749,1_HARDERSFIELD_3502,1,HARDERSFIELD,3502,Pinnacle Vodka,750mL,33,12.99,2016-01-01
750,1_HARDERSFIELD_3503,1,HARDERSFIELD,3503,Smirnoff Sorbet Rasp/Pomegra,750mL,9,12.99,2016-01-01
751,1_HARDERSFIELD_3505,1,HARDERSFIELD,3505,Tito's Handmade Vodka,750mL,59,18.99,2016-01-01
752,1_HARDERSFIELD_3510,1,HARDERSFIELD,3510,Smirnoff Light Lemon Sorbet,750mL,34,12.99,2016-01-01
753,1_HARDERSFIELD_3511,1,HARDERSFIELD,3511,New Amsterdam Vodka,750mL,25,9.99,2016-01-01
754,1_HARDERSFIELD_3512,1,HARDERSFIELD,3512,Pinnacle Vodka,1.75L,171,15.99,2016-01-01
755,1_HARDERSFIELD_3513,1,HARDERSFIELD,3513,Ciroc Snap Frost Vodka,750mL,21,24.99,2016-01-01
756,1_HARDERSFIELD_3515,1,HARDERSFIELD,3515,Skyy Infusions Citrus Vodka,1.75L,56,19.99,2016-01-01
757,1_HARDERSFIELD_3517,1,HARDERSFIELD,3517,Smirnoff Sorbet Mango/Pasion,750mL,26,12.99,2016-01-01
758,1_HARDERSFIELD_3518,1,HARDERSFIELD,3518,Cabot Trail Maple Whisky,750mL,5,20.99,2016-01-01
759,1_HARDERSFIELD_3522,1,HARDERSFIELD,3522,Platinum 7X Distilled Vodka,1.75L,16,12.99,2016-01-01
760,1_HARDERSFIELD_3524,1,HARDERSFIELD,3524,Pravda Polish Vodka,750mL,4,19.99,2016-01-01
761,1_HARDERSFIELD_3527,1,HARDERSFIELD,3527,Reyka Vodka,1.75L,3,27.99,2016-01-01
762,1_HARDERSFIELD_3528,1,HARDERSFIELD,3528,Don Felix Anejo Tequila,750mL,3,39.99,2016-01-01
763,1_HARDERSFIELD_3529,1,HARDERSFIELD,3529,U V Vodka,1.75L,19,13.99,2016-01-01
764,1_HARDERSFIELD_3532,1,HARDERSFIELD,3532,Milagro Reposado Tequila,750mL,6,27.99,2016-01-01
765,1_HARDERSFIELD_3533,1,HARDERSFIELD,3533,Lidestri Pink Limoncello,750mL,6,18.99,2016-01-01
766,1_HARDERSFIELD_3534,1,HARDERSFIELD,3534,Milagro Silver Tequila,750mL,3,24.99,2016-01-01
767,1_HARDERSFIELD_3539,1,HARDERSFIELD,3539,MacGavin's Highland Scotch,750mL,5,24.99,2016-01-01
768,1_HARDERSFIELD_3545,1,HARDERSFIELD,3545,Ketel One Vodka,1.75L,129,31.99,2016-01-01
769,1_HARDERSFIELD_3547,1,HARDERSFIELD,3547,Ketel One Vodka,50mL,1,2.79,2016-01-01
770,1_HARDERSFIELD_3549,1,HARDERSFIELD,3549,Ketel One Vodka,750mL,9,22.99,2016-01-01
771,1_HARDERSFIELD_3560,1,HARDERSFIELD,3560,Ciroc Amaretto Vodka,375mL,3,15.49,2016-01-01
772,1_HARDERSFIELD_3562,1,HARDERSFIELD,3562,Pearl Vodka,50mL,106,0.99,2016-01-01
773,1_HARDERSFIELD_3564,1,HARDERSFIELD,3564,Ciroc Amaretto Vodka,1.75L,7,47.99,2016-01-01
774,1_HARDERSFIELD_3565,1,HARDERSFIELD,3565,Ultimat Vodka,750mL,15,39.99,2016-01-01
775,1_HARDERSFIELD_3568,1,HARDERSFIELD,3568,Pearl Cucumber Vodka,50mL,190,0.99,2016-01-01
776,1_HARDERSFIELD_3571,1,HARDERSFIELD,3571,Absolut Vanilia,50mL,120,1.99,2016-01-01
777,1_HARDERSFIELD_3578,1,HARDERSFIELD,3578,Stolichnaya Elit Vodka,750mL,2,49.99,2016-01-01
778,1_HARDERSFIELD_3579,1,HARDERSFIELD,3579,Ciroc Pineapple Vodka,375mL,9,15.49,2016-01-01
779,1_HARDERSFIELD_3580,1,HARDERSFIELD,3580,Smirnoff Orange Vodka,750mL,21,12.99,2016-01-01
780,1_HARDERSFIELD_3583,1,HARDERSFIELD,3583,Smirnoff Orange Vodka,1.75L,29,17.99,2016-01-01
781,1_HARDERSFIELD_3584,1,HARDERSFIELD,3584,Absolut Raspberri,750mL,6,17.99,2016-01-01
782,1_HARDERSFIELD_3591,1,HARDERSFIELD,3591,Absolut Vanilia,750mL,5,17.99,2016-01-01
783,1_HARDERSFIELD_3592,1,HARDERSFIELD,3592,Burnetts Pineapple Vodka,1.75L,5,9.99,2016-01-01
784,1_HARDERSFIELD_3593,1,HARDERSFIELD,3593,Smirnoff Blue 100 Proof Trav,1.75L,4,26.99,2016-01-01
785,1_HARDERSFIELD_3595,1,HARDERSFIELD,3595,Smirnoff Blue 100 Proof,750mL,16,15.99,2016-01-01
786,1_HARDERSFIELD_3597,1,HARDERSFIELD,3597,UV Sangria Vodka,750mL,4,8.99,2016-01-01
787,1_HARDERSFIELD_3598,1,HARDERSFIELD,3598,Ice Pik Vodka,750mL,12,13.99,2016-01-01
788,1_HARDERSFIELD_3601,1,HARDERSFIELD,3601,Remy Martin V,750mL,5,36.99,2016-01-01
789,1_HARDERSFIELD_3606,1,HARDERSFIELD,3606,Smirnoff Raspberry Vodka,50mL,52,0.99,2016-01-01
790,1_HARDERSFIELD_3607,1,HARDERSFIELD,3607,Smirnoff Citrus Vodka,50mL,139,0.99,2016-01-01
791,1_HARDERSFIELD_3608,1,HARDERSFIELD,3608,Smirnoff Orange Vodka,50mL,25,0.99,2016-01-01
792,1_HARDERSFIELD_3609,1,HARDERSFIELD,3609,Smirnoff Vanilla Vodka,50mL,21,0.99,2016-01-01
793,1_HARDERSFIELD_3610,1,HARDERSFIELD,3610,Smirnoff Cranberry Vodka,750mL,0,12.99,2016-01-01
794,1_HARDERSFIELD_3612,1,HARDERSFIELD,3612,Taaka Vodka,1.75L,28,8.99,2016-01-01
795,1_HARDERSFIELD_3614,1,HARDERSFIELD,3614,Finlandia Vodka,1.75L,16,19.99,2016-01-01
796,1_HARDERSFIELD_3617,1,HARDERSFIELD,3617,Olmeca Altos Reposado,750mL,7,21.99,2016-01-01
797,1_HARDERSFIELD_3618,1,HARDERSFIELD,3618,Pinnacle Mimosa Vodka,750mL,9,9.99,2016-01-01
798,1_HARDERSFIELD_3620,1,HARDERSFIELD,3620,Powers Signature Release,750mL,3,39.99,2016-01-01
799,1_HARDERSFIELD_3625,1,HARDERSFIELD,3625,Absolut 80 Proof,750mL,27,17.99,2016-01-01
800,1_HARDERSFIELD_3626,1,HARDERSFIELD,3626,Sauza Extra Gold Tequila,750mL,30,12.99,2016-01-01
801,1_HARDERSFIELD_3627,1,HARDERSFIELD,3627,Absolut 80 Proof,375mL,11,11.99,2016-01-01
802,1_HARDERSFIELD_3629,1,HARDERSFIELD,3629,Flag Hill White Rum,750mL,24,25.99,2016-01-01
803,1_HARDERSFIELD_3630,1,HARDERSFIELD,3630,Stolichnaya Razberi,1.75L,29,24.99,2016-01-01
804,1_HARDERSFIELD_3636,1,HARDERSFIELD,3636,Dr McGillicuddy's Mentholmnt,375mL,7,7.49,2016-01-01
805,1_HARDERSFIELD_3637,1,HARDERSFIELD,3637,Zhenka Vodka Plastic,750mL,40,5.29,2016-01-01
806,1_HARDERSFIELD_3639,1,HARDERSFIELD,3639,Burnetts Peach Vodka,1.75L,7,9.99,2016-01-01
807,1_HARDERSFIELD_3640,1,HARDERSFIELD,3640,Belvedere Cytrus Vodka,750mL,1,22.99,2016-01-01
808,1_HARDERSFIELD_3643,1,HARDERSFIELD,3643,Caldwells Vodka,1.75L,6,12.49,2016-01-01
809,1_HARDERSFIELD_3648,1,HARDERSFIELD,3648,UV Ruby Red Grapefruit Vodka,750mL,10,8.99,2016-01-01
810,1_HARDERSFIELD_3650,1,HARDERSFIELD,3650,Patron Silver Tequila,750mL,76,48.99,2016-01-01
811,1_HARDERSFIELD_3651,1,HARDERSFIELD,3651,Belvedere Vodka,50mL,48,3.99,2016-01-01
812,1_HARDERSFIELD_3652,1,HARDERSFIELD,3652,Ciroc Pineapple Vodka,1.75L,14,47.99,2016-01-01
813,1_HARDERSFIELD_3654,1,HARDERSFIELD,3654,Patron Reposado Tequila,750mL,67,53.99,2016-01-01
814,1_HARDERSFIELD_3656,1,HARDERSFIELD,3656,Stolichnaya Vanil,1.75L,19,24.99,2016-01-01
815,1_HARDERSFIELD_3658,1,HARDERSFIELD,3658,Patron Anejo Tequila,750mL,57,58.99,2016-01-01
816,1_HARDERSFIELD_3662,1,HARDERSFIELD,3662,Three Olives Blueberry Vodka,750mL,18,11.99,2016-01-01
817,1_HARDERSFIELD_3663,1,HARDERSFIELD,3663,Tarantula Azul Tequila,750mL,9,13.99,2016-01-01
818,1_HARDERSFIELD_3667,1,HARDERSFIELD,3667,Boru Original Irish Vodka,1.75L,10,17.99,2016-01-01
819,1_HARDERSFIELD_3668,1,HARDERSFIELD,3668,Belvedere Polish Vodka,1.75L,16,42.99,2016-01-01
820,1_HARDERSFIELD_3670,1,HARDERSFIELD,3670,Kinky Vodka,750mL,11,15.99,2016-01-01
821,1_HARDERSFIELD_3672,1,HARDERSFIELD,3672,Shady Fruit Real Ruby Red Gr,750mL,10,11.99,2016-01-01
822,1_HARDERSFIELD_3677,1,HARDERSFIELD,3677,Shady Fruit Valencia Orange,750mL,18,11.99,2016-01-01
823,1_HARDERSFIELD_3679,1,HARDERSFIELD,3679,Chopin Vodka,750mL,8,21.99,2016-01-01
824,1_HARDERSFIELD_3680,1,HARDERSFIELD,3680,Stolichnaya Ohranj,1.75L,35,24.99,2016-01-01
825,1_HARDERSFIELD_3682,1,HARDERSFIELD,3682,Belvedere Vodka,750mL,53,22.99,2016-01-01
826,1_HARDERSFIELD_3683,1,HARDERSFIELD,3683,Stolichnaya Ohranj,750mL,20,16.99,2016-01-01
827,1_HARDERSFIELD_3684,1,HARDERSFIELD,3684,Fleischmanns Royal Vodka,1.75L,0,9.99,2016-01-01
828,1_HARDERSFIELD_3687,1,HARDERSFIELD,3687,Fleischmanns Royal Traveler,750mL,5,4.99,2016-01-01
829,1_HARDERSFIELD_3688,1,HARDERSFIELD,3688,Bowman's Light Vodka,1.75L,1,4.99,2016-01-01
830,1_HARDERSFIELD_3689,1,HARDERSFIELD,3689,Stolichnaya Vanil,750mL,6,16.99,2016-01-01
831,1_HARDERSFIELD_3690,1,HARDERSFIELD,3690,Tanqueray Ten Gin,750mL,3,27.99,2016-01-01
832,1_HARDERSFIELD_3693,1,HARDERSFIELD,3693,Smirnoff Ruby Red Grapefruit,750mL,24,12.99,2016-01-01
833,1_HARDERSFIELD_3694,1,HARDERSFIELD,3694,Stolichnaya Razberi,750mL,10,16.99,2016-01-01
834,1_HARDERSFIELD_3695,1,HARDERSFIELD,3695,Rain Handcrafted Vodka,750mL,0,9.99,2016-01-01
835,1_HARDERSFIELD_3696,1,HARDERSFIELD,3696,Gilbeys Vodka,1.75L,17,10.49,2016-01-01
836,1_HARDERSFIELD_3699,1,HARDERSFIELD,3699,Chopin Vodka,1.75L,4,39.99,2016-01-01
837,1_HARDERSFIELD_3701,1,HARDERSFIELD,3701,UV Sangria Vodka,50mL,0,0.99,2016-01-01
838,1_HARDERSFIELD_3702,1,HARDERSFIELD,3702,Kinky Vodka,50mL,16,0.99,2016-01-01
839,1_HARDERSFIELD_3703,1,HARDERSFIELD,3703,OuterSpace Vodka,50mL,88,5.99,2016-01-01
840,1_HARDERSFIELD_3704,1,HARDERSFIELD,3704,Ciroc Pineapple Vodka,750mL,29,24.99,2016-01-01
841,1_HARDERSFIELD_3706,1,HARDERSFIELD,3706,Pinnacle Citrus Vodka,1.75L,44,16.99,2016-01-01
842,1_HARDERSFIELD_3707,1,HARDERSFIELD,3707,Smirnoff Ruby Red Grapefruit,50mL,0,0.99,2016-01-01
843,1_HARDERSFIELD_3716,1,HARDERSFIELD,3716,Don Eduardo Anejo Tequila,750mL,9,34.99,2016-01-01
844,1_HARDERSFIELD_3724,1,HARDERSFIELD,3724,Absolut Citron,750mL,19,17.99,2016-01-01
845,1_HARDERSFIELD_3725,1,HARDERSFIELD,3725,Three Olives Pomegranate,750mL,24,14.99,2016-01-01
846,1_HARDERSFIELD_3726,1,HARDERSFIELD,3726,Gilbeys Vodka Traveler,750mL,0,4.99,2016-01-01
847,1_HARDERSFIELD_3727,1,HARDERSFIELD,3727,Absolut Citron,50mL,27,1.99,2016-01-01
848,1_HARDERSFIELD_3728,1,HARDERSFIELD,3728,Absolut Citron,1.75L,30,24.99,2016-01-01
849,1_HARDERSFIELD_3730,1,HARDERSFIELD,3730,UV Ruby Red Grapefruit Vodka,50mL,0,0.99,2016-01-01
850,1_HARDERSFIELD_3731,1,HARDERSFIELD,3731,Absolut Apeach,750mL,13,17.99,2016-01-01
851,1_HARDERSFIELD_3733,1,HARDERSFIELD,3733,Patron Silver Tequila,1.75L,5,109.99,2016-01-01
852,1_HARDERSFIELD_3736,1,HARDERSFIELD,3736,Smirnoff Cherry Vodka,750mL,2,12.99,2016-01-01
853,1_HARDERSFIELD_3738,1,HARDERSFIELD,3738,Three Olives Chocolate Vodka,750mL,0,11.99,2016-01-01
854,1_HARDERSFIELD_3743,1,HARDERSFIELD,3743,Smirnoff Sorbet Pine/Coconut,750mL,6,12.99,2016-01-01
855,1_HARDERSFIELD_3745,1,HARDERSFIELD,3745,Taaka Vodka Traveler,750mL,32,4.99,2016-01-01
856,1_HARDERSFIELD_3746,1,HARDERSFIELD,3746,Gordons Vodka 80 Proof,1.75L,35,12.99,2016-01-01
857,1_HARDERSFIELD_3747,1,HARDERSFIELD,3747,Gordons Vodka Traveler,750mL,28,6.99,2016-01-01
858,1_HARDERSFIELD_3754,1,HARDERSFIELD,3754,Smirnoff Blueberry Vodka,750mL,5,12.99,2016-01-01
859,1_HARDERSFIELD_3755,1,HARDERSFIELD,3755,Russian Standard Original,750mL,4,15.99,2016-01-01
860,1_HARDERSFIELD_3757,1,HARDERSFIELD,3757,Ketel One 325 Commemorative,Liter,25,28.99,2016-01-01
861,1_HARDERSFIELD_3758,1,HARDERSFIELD,3758,Margaritaville Gold Tequila,1.75L,6,22.99,2016-01-01
862,1_HARDERSFIELD_3760,1,HARDERSFIELD,3760,Absolut Pears,750mL,13,17.99,2016-01-01
863,1_HARDERSFIELD_3761,1,HARDERSFIELD,3761,Ciroc Apple Vodka,1.75L,10,47.99,2016-01-01
864,1_HARDERSFIELD_3762,1,HARDERSFIELD,3762,Patron Silver Tequila,50mL,24,5.99,2016-01-01
865,1_HARDERSFIELD_3763,1,HARDERSFIELD,3763,Patron Anejo Tequila,375mL,7,27.99,2016-01-01
866,1_HARDERSFIELD_3764,1,HARDERSFIELD,3764,Patron Reposado Tequila,375mL,2,26.99,2016-01-01
867,1_HARDERSFIELD_3766,1,HARDERSFIELD,3766,Three Olives Grape Vodka,750mL,24,14.99,2016-01-01
868,1_HARDERSFIELD_3768,1,HARDERSFIELD,3768,Jenkins Vodka,750mL,5,4.99,2016-01-01
869,1_HARDERSFIELD_3769,1,HARDERSFIELD,3769,Jenkins Vodka,1.75L,9,8.99,2016-01-01
870,1_HARDERSFIELD_3770,1,HARDERSFIELD,3770,Miodula Honey Vodka,750mL,7,22.99,2016-01-01
871,1_HARDERSFIELD_3773,1,HARDERSFIELD,3773,General John Stark Vodka,750mL,11,29.99,2016-01-01
872,1_HARDERSFIELD_3776,1,HARDERSFIELD,3776,Jose Cuervo Especial Silver,1.75L,58,25.99,2016-01-01
873,1_HARDERSFIELD_3779,1,HARDERSFIELD,3779,Three Olives Cherry Vodka,750mL,17,14.99,2016-01-01
874,1_HARDERSFIELD_3780,1,HARDERSFIELD,3780,Three Olives Raspberry Vodk,750mL,14,14.99,2016-01-01
875,1_HARDERSFIELD_3781,1,HARDERSFIELD,3781,Three Olives Vanilla Vodka,750mL,11,11.99,2016-01-01
876,1_HARDERSFIELD_3782,1,HARDERSFIELD,3782,Grey Goose Le Citron Vodka,750mL,25,23.99,2016-01-01
877,1_HARDERSFIELD_3783,1,HARDERSFIELD,3783,Ciroc Apple Vodka,50mL,47,1.99,2016-01-01
878,1_HARDERSFIELD_3784,1,HARDERSFIELD,3784,Margaritaville Gold Tequila,750mL,17,9.99,2016-01-01
879,1_HARDERSFIELD_3785,1,HARDERSFIELD,3785,Svedka Orange Cream Pop,750mL,14,12.99,2016-01-01
880,1_HARDERSFIELD_3787,1,HARDERSFIELD,3787,Jose Cuervo Especial Silver,750mL,15,16.99,2016-01-01
881,1_HARDERSFIELD_3788,1,HARDERSFIELD,3788,Patron Silver Tequila,375mL,0,25.99,2016-01-01
882,1_HARDERSFIELD_3790,1,HARDERSFIELD,3790,Don Julio Blanco Tequila,750mL,10,45.99,2016-01-01
883,1_HARDERSFIELD_3791,1,HARDERSFIELD,3791,Jose Cuervo Especial Silver,375mL,5,10.99,2016-01-01
884,1_HARDERSFIELD_3792,1,HARDERSFIELD,3792,Jose Cuervo La Familia Rsv,750mL,6,99.99,2016-01-01
885,1_HARDERSFIELD_3793,1,HARDERSFIELD,3793,Pearl Vodka Traveler,1.75L,8,14.99,2016-01-01
886,1_HARDERSFIELD_3794,1,HARDERSFIELD,3794,Cabo Wabo Reposado Tequila,750mL,7,36.99,2016-01-01
887,1_HARDERSFIELD_3797,1,HARDERSFIELD,3797,Skinnygirl Sweet'Arita,1.75L,8,16.99,2016-01-01
888,1_HARDERSFIELD_3798,1,HARDERSFIELD,3798,Ciroc Apple Vodka,750mL,8,24.99,2016-01-01
889,1_HARDERSFIELD_3800,1,HARDERSFIELD,3800,Don Julio Anejo Tequila,750mL,6,53.99,2016-01-01
890,1_HARDERSFIELD_3802,1,HARDERSFIELD,3802,Three Olives Vodka,1.75L,59,18.99,2016-01-01
891,1_HARDERSFIELD_3804,1,HARDERSFIELD,3804,Svedka Vodka,750mL,9,9.99,2016-01-01
892,1_HARDERSFIELD_3805,1,HARDERSFIELD,3805,Cuervo Silver Rolling Stones,750mL,55,14.99,2016-01-01
893,1_HARDERSFIELD_3808,1,HARDERSFIELD,3808,Three Olives Vodka,750mL,40,14.99,2016-01-01
894,1_HARDERSFIELD_3811,1,HARDERSFIELD,3811,Absolut Spark Vodka,750mL,57,17.99,2016-01-01
895,1_HARDERSFIELD_3815,1,HARDERSFIELD,3815,Solid Granite Vodka,750mL,8,27.99,2016-01-01
896,1_HARDERSFIELD_3818,1,HARDERSFIELD,3818,Cabo Wabo Blanco Tequila,750mL,0,29.99,2016-01-01
897,1_HARDERSFIELD_3820,1,HARDERSFIELD,3820,Smirnoff Citrus Vodka,1.75L,32,17.99,2016-01-01
898,1_HARDERSFIELD_3821,1,HARDERSFIELD,3821,Smirnoff Vanilla Vodka,750mL,13,12.99,2016-01-01
899,1_HARDERSFIELD_3826,1,HARDERSFIELD,3826,Skyy Vodka,1.75L,39,19.99,2016-01-01
900,1_HARDERSFIELD_3827,1,HARDERSFIELD,3827,Popov Vodka,1.75L,13,12.99,2016-01-01
901,1_HARDERSFIELD_3830,1,HARDERSFIELD,3830,Grey Goose L'Orange Vodka,750mL,17,23.99,2016-01-01
902,1_HARDERSFIELD_3834,1,HARDERSFIELD,3834,Skyy Vodka,750mL,25,15.99,2016-01-01
903,1_HARDERSFIELD_3835,1,HARDERSFIELD,3835,Smirnoff Raspberry Vodka,750mL,17,12.99,2016-01-01
904,1_HARDERSFIELD_3836,1,HARDERSFIELD,3836,Smirnoff Citrus Vodka,750mL,16,12.99,2016-01-01
905,1_HARDERSFIELD_3837,1,HARDERSFIELD,3837,Skyy Vodka,50mL,229,0.99,2016-01-01
906,1_HARDERSFIELD_3840,1,HARDERSFIELD,3840,Smirnoff Raspberry Vodka,1.75L,15,17.99,2016-01-01
907,1_HARDERSFIELD_3847,1,HARDERSFIELD,3847,Grey Goose Vodka,50mL,90,3.99,2016-01-01
908,1_HARDERSFIELD_3851,1,HARDERSFIELD,3851,Grey Goose Vodka,375mL,2,15.99,2016-01-01
909,1_HARDERSFIELD_3857,1,HARDERSFIELD,3857,Grey Goose Vodka,1.75L,17,48.99,2016-01-01
910,1_HARDERSFIELD_3858,1,HARDERSFIELD,3858,Grey Goose Vodka,750mL,47,23.99,2016-01-01
911,1_HARDERSFIELD_3859,1,HARDERSFIELD,3859,Smirnoff 80 Proof,375mL,46,8.99,2016-01-01
912,1_HARDERSFIELD_3863,1,HARDERSFIELD,3863,Evan Williams Honey Reserve,1.75L,6,19.99,2016-01-01
913,1_HARDERSFIELD_3870,1,HARDERSFIELD,3870,Montelobos Mezcal,750mL,8,36.99,2016-01-01
914,1_HARDERSFIELD_3871,1,HARDERSFIELD,3871,Smirnoff Watermelon Vodka,750mL,17,12.99,2016-01-01
915,1_HARDERSFIELD_3876,1,HARDERSFIELD,3876,Smirnoff 80 Proof,1.75L,82,17.99,2016-01-01
916,1_HARDERSFIELD_3877,1,HARDERSFIELD,3877,Smirnoff Green Apple Vodka,750mL,9,12.99,2016-01-01
917,1_HARDERSFIELD_3878,1,HARDERSFIELD,3878,Smirnoff 80 Proof,750mL,34,12.99,2016-01-01
918,1_HARDERSFIELD_3879,1,HARDERSFIELD,3879,Smirnoff 80 Proof Traveler,750mL,19,10.99,2016-01-01
919,1_HARDERSFIELD_3881,1,HARDERSFIELD,3881,Finlandia Mango Fusion,750mL,0,16.99,2016-01-01
920,1_HARDERSFIELD_3882,1,HARDERSFIELD,3882,Smirnoff Strawberry Vodka,750mL,20,12.99,2016-01-01
921,1_HARDERSFIELD_3883,1,HARDERSFIELD,3883,Hornitos Lime Shot Tequila,750mL,11,21.99,2016-01-01
922,1_HARDERSFIELD_3884,1,HARDERSFIELD,3884,Bracero Blanco Tequila,750mL,8,37.99,2016-01-01
923,1_HARDERSFIELD_3887,1,HARDERSFIELD,3887,Wolfschmidt Vodka 80 Proof,1.75L,7,10.99,2016-01-01
924,1_HARDERSFIELD_3889,1,HARDERSFIELD,3889,Wolfschmidt Vodka Plastic,750mL,20,4.99,2016-01-01
925,1_HARDERSFIELD_3890,1,HARDERSFIELD,3890,Absolut Peppar,750mL,7,17.99,2016-01-01
926,1_HARDERSFIELD_3893,1,HARDERSFIELD,3893,Zhenka 80 Proof,1.75L,5,9.99,2016-01-01
927,1_HARDERSFIELD_3894,1,HARDERSFIELD,3894,Zhenka Vodka 100 Proof,1.75L,6,11.99,2016-01-01
928,1_HARDERSFIELD_3896,1,HARDERSFIELD,3896,Zhenka Vodka,375mL,28,3.29,2016-01-01
929,1_HARDERSFIELD_3899,1,HARDERSFIELD,3899,Platinum 7X Distilled Vodka,375mL,40,3.99,2016-01-01
930,1_HARDERSFIELD_3900,1,HARDERSFIELD,3900,Bracero Reposado Tequila,750mL,8,41.99,2016-01-01
931,1_HARDERSFIELD_3910,1,HARDERSFIELD,3910,Hornitos Plata Tequila,375mL,28,12.99,2016-01-01
932,1_HARDERSFIELD_3913,1,HARDERSFIELD,3913,Svedka Vodka,1.75L,93,17.99,2016-01-01
933,1_HARDERSFIELD_3915,1,HARDERSFIELD,3915,Sauza Silver Tequila,750mL,4,12.99,2016-01-01
934,1_HARDERSFIELD_3918,1,HARDERSFIELD,3918,Cabo Wabo Anejo Tequila,750mL,10,42.99,2016-01-01
935,1_HARDERSFIELD_3919,1,HARDERSFIELD,3919,Hornitos Reposado Tequila,375mL,25,12.99,2016-01-01
936,1_HARDERSFIELD_3921,1,HARDERSFIELD,3921,Espolon Reposado Tequila,750mL,5,23.99,2016-01-01
937,1_HARDERSFIELD_3923,1,HARDERSFIELD,3923,Don Julio 1942 Anejo Tequila,750mL,7,133.99,2016-01-01
938,1_HARDERSFIELD_3924,1,HARDERSFIELD,3924,Espolon Blanco Tequila,750mL,1,23.99,2016-01-01
939,1_HARDERSFIELD_3925,1,HARDERSFIELD,3925,Don Julio Reposado Tequila,750mL,12,49.99,2016-01-01
940,1_HARDERSFIELD_3928,1,HARDERSFIELD,3928,Barcraft Watermelon Fresca V,750mL,14,11.99,2016-01-01
941,1_HARDERSFIELD_3929,1,HARDERSFIELD,3929,Los Amantes Mezcal,750mL,6,42.99,2016-01-01
942,1_HARDERSFIELD_3930,1,HARDERSFIELD,3930,Deep Eddy Vodka,750mL,12,18.99,2016-01-01
943,1_HARDERSFIELD_3938,1,HARDERSFIELD,3938,Stolichnaya,750mL,12,16.99,2016-01-01
944,1_HARDERSFIELD_3939,1,HARDERSFIELD,3939,Boggy Meadow Switchel Vodka,750mL,13,29.99,2016-01-01
945,1_HARDERSFIELD_3940,1,HARDERSFIELD,3940,Pearl Cucumber Vodka,750mL,12,7.99,2016-01-01
946,1_HARDERSFIELD_3941,1,HARDERSFIELD,3941,Tres Generaciones Reposado,750mL,4,36.99,2016-01-01
947,1_HARDERSFIELD_3943,1,HARDERSFIELD,3943,Skyy Barcraft White Sangria,750mL,11,11.99,2016-01-01
948,1_HARDERSFIELD_3945,1,HARDERSFIELD,3945,Sauza Conmemorativo,750mL,11,17.99,2016-01-01
949,1_HARDERSFIELD_3947,1,HARDERSFIELD,3947,Herradura Anejo Tequila,750mL,3,45.99,2016-01-01
950,1_HARDERSFIELD_3951,1,HARDERSFIELD,3951,Hornitos Reposado Tequila,50mL,60,2.49,2016-01-01
951,1_HARDERSFIELD_3952,1,HARDERSFIELD,3952,Belvedere Mango Passion,750mL,7,22.99,2016-01-01
952,1_HARDERSFIELD_3959,1,HARDERSFIELD,3959,Hornitos Black Barrel,750mL,2,26.99,2016-01-01
953,1_HARDERSFIELD_3960,1,HARDERSFIELD,3960,Tortilla Gold Tequila Liquer,1.75L,21,11.99,2016-01-01
954,1_HARDERSFIELD_3961,1,HARDERSFIELD,3961,Grey Goose La Poire Vodka,750mL,12,23.99,2016-01-01
955,1_HARDERSFIELD_3967,1,HARDERSFIELD,3967,Deep Eddy Ruby Red,750mL,12,18.99,2016-01-01
956,1_HARDERSFIELD_3969,1,HARDERSFIELD,3969,Jose Cuervo Tradicional,750mL,11,19.99,2016-01-01
957,1_HARDERSFIELD_3970,1,HARDERSFIELD,3970,El Toro Gold,750mL,6,9.29,2016-01-01
958,1_HARDERSFIELD_3978,1,HARDERSFIELD,3978,Square One Bergamot Organic,750mL,11,25.99,2016-01-01
959,1_HARDERSFIELD_3980,1,HARDERSFIELD,3980,Hornitos Reposado Tequila,1.75L,10,39.99,2016-01-01
960,1_HARDERSFIELD_3982,1,HARDERSFIELD,3982,Hornitos Reposado Tequila,750mL,4,19.99,2016-01-01
961,1_HARDERSFIELD_3984,1,HARDERSFIELD,3984,Sauza Tres Generacions Anejo,750mL,5,41.99,2016-01-01
962,1_HARDERSFIELD_3987,1,HARDERSFIELD,3987,Smirnoff Peppermint Twist,750mL,5,10.99,2016-01-01
963,1_HARDERSFIELD_3989,1,HARDERSFIELD,3989,Deep Eddy Lemon Vodka,750mL,21,18.99,2016-01-01
964,1_HARDERSFIELD_3997,1,HARDERSFIELD,3997,Hornitos Plata Tequila,750mL,66,19.99,2016-01-01
